########################################################
## Number of clusters: 4
########################################################
## Cluster: Noise
########################################################
## Size: 50
## Density correction factor: 1.0
## Generators:
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
## Discards: 3 Retries left: 1000
## Density correction factor estimation: 1.0480225988700567
########################################################
0.8068526550650631 0.4603489795260216 0.10894264533036373 0.5116299008182843 0.7838076224451774 Cluster3
0.8054513720971664 0.39353048634955073 0.1253692317445274 0.5498703558737081 0.7526269236209192 Cluster3
0.8034900566169803 0.43339575078888726 0.13292996428824982 0.532360403130274 0.8006714215222006 Cluster3
0.8697974412288483 0.40264498816254085 0.10969751903275013 0.49628158673921285 0.7906913338303789 Cluster3
0.7890786749120772 0.4347106264025833 0.1251010312425738 0.5141833756554635 0.7605977486590805 Cluster3
0.8139295158290661 0.4173010973785633 0.13352184872028527 0.49545611880802654 0.7844141878295875 Cluster3
0.8365326545614028 0.38661083829380694 0.16442335900170651 0.5096322817707288 0.7832710098372139 Cluster3
0.7875398724948679 0.4230186503703896 0.12206600821847473 0.5243529353976721 0.7351016198234239 Cluster3
0.8321300699025933 0.47237817504741697 0.12826430012085813 0.5117445707745996 0.7622167768108548 Cluster3
0.8447546432982818 0.3931496570193894 0.12819837746030083 0.4759511351829391 0.8000545745836812 Cluster3
0.8209860018776793 0.43516529115296537 0.09427433497871782 0.526588508829336 0.7767132191108832 Cluster3
0.8144433133675996 0.3834575949070571 0.10791485237064524 0.5419434304882482 0.778837305462035 Cluster3
0.8331911132241026 0.41511936778206787 0.14851767485162398 0.5112006072825722 0.7460744679596232 Cluster3
0.7878364757051635 0.4069623355688601 0.08871659682875793 0.4930989092765561 0.7131485941046818 Cluster3
0.8427477032039747 0.40682176737370657 0.09446857359237124 0.5440527374791242 0.8167142243644421 Cluster3
0.7944925130705219 0.4137560216675023 0.1157964996612462 0.580098765393896 0.7727527529238819 Cluster3
0.8737089763286396 0.4085734241254192 0.12858302313094863 0.5108209272264745 0.7108569040132156 Cluster3
0.7996608081875352 0.41529709316217667 0.15034496931256713 0.5070572295557354 0.753976363860855 Cluster3
0.8417302857110428 0.42789271969737597 0.0824633666643188 0.4856886884722659 0.7691956089945833 Cluster3
0.8133975611052435 0.4381184541535951 0.13139794385457096 0.5707685192416124 0.7272172789864606 Cluster3
0.8590847825425839 0.381647912211398 0.11533104440095049 0.511311518854829 0.7719112701504149 Cluster3
0.7901501128592847 0.44883547268389046 0.1467251896183851 0.5548011053768385 0.7778012447332132 Cluster3
0.8406844554055035 0.4278734586020258 0.12887440365438144 0.4899823282056494 0.732156776784998 Cluster3
0.8373019559180608 0.43082849906373216 0.1505668642825719 0.5493586491559378 0.7624745477478791 Cluster3
0.8315242025500058 0.40826756166959516 0.10234915889259827 0.49997277439702015 0.7805403545130142 Cluster3
0.8384138903510145 0.41704461697130013 0.12938452026425978 0.519188390657776 0.7801668338937081 Cluster3
0.8419031311727431 0.4137337314538226 0.10868279615669384 0.5542990585991987 0.7851747119005824 Cluster3
0.8102593788644222 0.4599196214613169 0.08726133049615062 0.5188572548386584 0.8117703637926184 Cluster3
0.8144405829341974 0.42591378724501355 0.1298680144106094 0.5337913203780327 0.7718585117035182 Cluster3
0.8209793086431455 0.42480796050251907 0.07764461781268465 0.5469928361827837 0.7739957019581164 Cluster3
0.8190573814628921 0.43144328796676035 0.13258713895542765 0.501089662054066 0.771272252068221 Cluster3
0.8368455566160602 0.38894861083860904 0.16080874142911117 0.5346671185195728 0.7636361816624773 Cluster3
0.8517869740667176 0.4007428445029257 0.1119192991929776 0.5257174049921195 0.7394037844713135 Cluster3
0.8282802844510014 0.4494484875463507 0.11674014532393444 0.5290380665882819 0.7840005995028732 Cluster3
0.8633601164987204 0.3724256082193548 0.146328658477831 0.569757943254094 0.7553004059992096 Cluster3
0.8598358312785505 0.43176457437929944 0.10394210426369976 0.4894515743738864 0.7315578700357224 Cluster3
0.8338948452889221 0.4505592000307669 0.1764761164701696 0.4864998945102216 0.7943019640962833 Cluster3
0.8262191534953593 0.39761785718539144 0.15347855135966249 0.5130655453717073 0.7905383224564168 Cluster3
0.8331290621576596 0.4100674853473872 0.09839442043304784 0.53769038758246 0.7603431162085851 Cluster3
0.8195123102042587 0.4285670483498946 0.11891083583839729 0.4703717004157489 0.7649533918283917 Cluster3
0.8273120224094684 0.4300308043694656 0.10174276728770133 0.5306702342488596 0.7737846039098926 Cluster3
0.8172875475529957 0.38171989884753704 0.14696237724890532 0.5246930409905247 0.7775965237675753 Cluster3
0.8341062715354101 0.46864996467914755 0.14172871541403717 0.5272103903725665 0.7726481477802613 Cluster3
0.8119064441749032 0.4226898629426123 0.10466239814010617 0.4696277131760906 0.7755376431568602 Cluster3
0.8146773357236238 0.4664395059940948 0.07430382616561787 0.51646834397769 0.7871379763296281 Cluster3
0.8107886294749486 0.4014569594181016 0.15858600193706032 0.5121640444307035 0.7832977624684764 Cluster3
0.8367600753569682 0.40731876013689583 0.16214884745137093 0.5183755294471016 0.8041939850376992 Cluster3
0.791432809700769 0.3950706137680504 0.1794307610296471 0.4909458664215349 0.7541698674537669 Cluster3
0.8089341246861395 0.40853440616730735 0.12830207624070064 0.5082972383350715 0.7523513195695904 Cluster3
0.7848034888555427 0.3843422863933998 0.12748678611848158 0.5042396417682602 0.7811893637137746 Cluster3
0.8580546957741515 0.43452381294924797 0.16598944897201728 0.5291082290755144 0.7664482552439554 Cluster3
0.7985595113694925 0.4460272252289681 0.13543045319472566 0.5469757143686824 0.792905841741818 Cluster3
0.8450910628059551 0.3960627435001411 0.10698554899246095 0.5148017829401449 0.7986382098803972 Cluster3
0.8361039873619993 0.4209361634156782 0.12236975578302771 0.5474275790489576 0.7088769222590087 Cluster3
0.8280841536865492 0.41597586812789755 0.11396880405897601 0.49955912159484 0.8170035843016065 Cluster3
0.8408544273722558 0.3846095383163664 0.164622105037617 0.49388925658909744 0.7658893824689478 Cluster3
0.8622955912776836 0.40312065846447825 0.09372444975919812 0.5208134992891246 0.7188056912068362 Cluster3
0.8508991837444356 0.41598346608104714 0.18462583457722478 0.5305201218265783 0.7651840165186559 Cluster3
0.8286404056076497 0.4306307485221952 0.12738552903266187 0.545111131800076 0.7473991341611081 Cluster3
0.8750849741187191 0.4123560424922545 0.1303137112608822 0.48409901780187015 0.7932690786499348 Cluster3
0.8351535122100516 0.44663116791081114 0.16698607934722418 0.4893346125026358 0.7690480135019202 Cluster3
0.8336347125211814 0.4572056983580302 0.15472422402239958 0.5212765689213477 0.7789274148273628 Cluster3
0.8478595876868391 0.4199537178190067 0.16645960603065618 0.5080171545971888 0.7793961486919805 Cluster3
0.7886030496289529 0.4557235768260009 0.14349589093848142 0.47994005001537 0.7451460184114895 Cluster3
0.8700544348336078 0.42927122402853984 0.09989322348104566 0.4890025995410283 0.7840303515420027 Cluster3
0.8893153851287918 0.39765841304241983 0.13071987053921047 0.5185577380178183 0.7755424491261373 Cluster3
0.826246109483027 0.4021200617693132 0.1308634875740375 0.5231988391873293 0.7942911454589859 Cluster3
0.809221883627461 0.4091910447495433 0.1427895923137493 0.49948632715742985 0.7763752918395158 Cluster3
0.8120863525952104 0.41556473192450544 0.11247268107508973 0.5183831968232193 0.7723873722073681 Cluster3
0.8484994796054764 0.4369281615660827 0.09488332394387287 0.5523016781770916 0.7889189449361196 Cluster3
0.8680391451312126 0.4450066741652405 0.1244638274699768 0.5011101980868712 0.7746324865600924 Cluster3
0.8143697951880583 0.4409699919171917 0.1335850727305064 0.5127568479515343 0.7928525329233864 Cluster3
0.8598938235318684 0.40896913137542334 0.1630860877995543 0.5776132243363534 0.7805025189212083 Cluster3
0.8441572065122437 0.4454707462881403 0.10960778214294492 0.5333039513081106 0.7415582073101188 Cluster3
0.871222040459758 0.41495848290300796 0.12341297328273759 0.543665163121494 0.7303006235542204 Cluster3
0.8113449164742494 0.47045293820282846 0.15850660913772113 0.5489172252253426 0.7912950841362864 Cluster3
0.8555287149723334 0.43867130399246584 0.13358079826636265 0.5159582627906084 0.7977205671261134 Cluster3
0.8436510432575062 0.42683695700740254 0.12230383072094768 0.4906480040185284 0.7753014730014332 Cluster3
0.8202784148276752 0.4401722194569259 0.11483751584072528 0.5061237822757189 0.7800321029712439 Cluster3
0.8674281252803098 0.4677786688357486 0.14155426451436567 0.5253233377656806 0.7468257479705668 Cluster3
0.8896758147857633 0.4584808621567605 0.12613869422978993 0.49900220730072287 0.7909687295250187 Cluster3
0.8092333551960994 0.4086877283244725 0.09053385074105134 0.4788056603409278 0.707209538913317 Cluster3
0.8675061931157019 0.4543131730202986 0.12735138899347315 0.5198469857000538 0.7597527264151354 Cluster3
0.8368190541760564 0.40364416288608057 0.1583840746148007 0.5234537963651662 0.726316905524223 Cluster3
0.8498520106380574 0.44639301287966504 0.0868854792385585 0.524247783760236 0.7969697175126199 Cluster3
0.8474274936175434 0.43126021790171 0.11000907558796545 0.536438584532128 0.7424165570855912 Cluster3
0.821044976865099 0.41460858377317006 0.1156111044586887 0.5295241842333825 0.788453003400196 Cluster3
0.8402895292853106 0.4073501422718837 0.146629553817707 0.5365415459502852 0.7447883732365587 Cluster3
0.8256694854856448 0.38794412240394016 0.07553004162592712 0.5171297088052327 0.7909530367703246 Cluster3
0.7917308849469822 0.46318798157707164 0.13861673047198086 0.4869022907864192 0.7104701362214472 Cluster3
0.8724629799715719 0.3926474217832964 0.1331344193106588 0.4904619335443787 0.7527148044152536 Cluster3
0.8550539964587115 0.4088291452904536 0.1196317073670988 0.5410597703991985 0.7924110128759414 Cluster3
0.8224803398312882 0.40818145775751585 0.13592524392161515 0.5603621010403831 0.7457556331315681 Cluster3
0.8477586043210055 0.38969791525654895 0.1435397496105605 0.45723061075707117 0.7878497503076175 Cluster3
0.8264397673244043 0.4363505565770315 0.08832932113631636 0.47139221456808017 0.7776549947664221 Cluster3
0.8462620498363306 0.40883600528217423 0.13665430311835733 0.47438989652365326 0.7715966433162023 Cluster3
0.81194441786314 0.40666950023879733 0.14483743929248827 0.5063086927654281 0.745997015230497 Cluster3
########################################################
## Number of clusters: 4
########################################################
## Cluster: Noise
########################################################
## Size: 50
## Density correction factor: 1.0
## Generators:
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
## Discards: 3 Retries left: 1000
## Density correction factor estimation: 1.0509915014164306
########################################################
0.9073154914374462 0.2612185047352238 0.46681098862415815 0.7800292912821277 0.4362009321191913 Noise
0.9649987468444259 0.9673119055572036 0.6402202926623283 0.37665505763120943 0.27847170294081847 Noise
0.026048203051053598 0.3524801110686696 0.04200306658755093 0.09379038005254459 0.76105499244442 Noise
0.7552333897193622 0.762045225752681 0.08941590369927366 0.7945822840882564 0.7923093233718934 Noise
0.34317699799670587 0.4325668348556734 0.7315759100464619 0.866674401865155 0.8476734005685483 Noise
0.08488679420180001 0.8708843029087578 0.7365859037889165 0.7442897090372613 0.40977968879881577 Noise
0.10100990322297954 0.23389598435637893 0.7354454920548654 0.6035063741989491 0.2824371063790658 Noise
0.9959282649940087 0.3802307438630548 0.9066064242225444 0.8062023713790999 0.5115243384041459 Noise
0.009391666989476466 0.6576654465663794 0.3737501035227979 0.1370035290131909 0.7610737885639279 Noise
0.457096163465471 0.12232675455357023 0.6696979660597033 0.23270574929893761 0.5728212572841721 Noise
0.14001337592968977 0.5040722462664813 0.8019841346828851 0.631473848283842 0.8425806488999645 Noise
0.7905799060390613 0.744947198678583 0.9758017647060424 0.3887687897144536 0.8656022966080944 Noise
0.672634237868118 0.09816011223683752 0.91111463624715 0.16159270857927166 0.1205803864923487 Noise
0.4138235725482933 0.7259776228586942 0.11152799338521835 0.619572536761201 0.08906206944051454 Noise
0.15913345224571684 0.8802468531946814 0.9752131213426706 0.8547053263664073 0.3096283924497669 Noise
0.06694829459065899 0.587003751249367 0.12922338037631076 0.2575392249675643 0.3138597251167493 Noise
0.18037414903917248 0.7062778947342097 0.5915304874342097 0.629203509545597 0.7752580484657944 Noise
0.8531395514437021 0.15382307077421087 0.9808401229534115 0.012227431819825219 0.9569956839516303 Noise
0.27319983029918216 0.03869780815504187 0.00924708205695357 0.8649667396704399 0.031992227441464904 Noise
0.6512065300094775 0.6410829418300279 0.31408349394808466 0.6544098084450177 0.355875009777729 Noise
0.9147542884877082 0.7785036422362449 0.02525556368582771 0.1634238400730138 0.7917965101459201 Noise
0.2634642920648853 0.580593968638048 0.7557518437801198 0.38313075343072955 0.7372906258721836 Noise
0.8611001034107436 0.3356449245501074 0.3408240130261505 0.8439010765560827 0.6932577536609397 Noise
0.2383113117354979 0.5364245513377475 0.283858034645575 0.7401325263077628 0.28964664952255925 Noise
0.7673181388678367 0.8150891898047695 0.11499987933849354 0.26961237806502425 0.8840290696218412 Noise
0.8086940327368038 0.1634424030207723 0.25826544467531554 0.3638361578510403 0.6573867941166298 Noise
0.36553300510135656 0.3325348904120323 0.552945350094975 0.1815810805958692 0.9987891209908536 Noise
0.17151353953072346 0.36894470441602345 0.38703377451576815 0.22479967637967402 0.45111783304872377 Noise
0.47238404554739455 0.4053966993042242 0.7544524714562306 0.2632508532123907 0.6832609604411789 Noise
0.24323305716778965 0.7954178019204646 0.8847132459319574 0.37445903545393855 0.9009739756543454 Noise
0.22891569412572232 0.7272822577549353 0.4706939898609218 0.591361895309398 0.9293603176857298 Noise
0.7198740135751837 0.8288038963142897 0.5716776714615089 0.633348292182173 0.6408199584121368 Noise
0.8641904290455042 0.07551596132960348 0.6004996851667074 0.8693446944045643 0.2093297694911317 Noise
0.533927700173665 0.15717766486705198 0.27665892224434663 0.04917362777665979 0.28003117233246777 Noise
0.4576611691583852 0.8118754857936094 0.33069268945006547 0.9283302607909117 0.3278743621047444 Noise
0.05242472162302203 0.11768944502416967 0.019504325736691586 0.24757765226923112 0.6007195577608928 Noise
0.7548218845184839 0.27836017266997204 0.531629439064519 0.34446338674901933 0.7832595308780637 Noise
0.7816683409945282 0.7917539063669997 0.34949831625503414 0.9180356511625292 0.9442862978668375 Noise
0.18900882630935223 0.4147317176006593 0.4727020250314483 0.9168844989870284 0.7774462161405791 Noise
0.037733999326813206 0.15084428842015984 0.2937269084155606 0.8658995177805797 0.006195636238740643 Noise
0.4520062545776572 0.4838646371853187 0.03377046457000721 0.4242875360455848 0.03892234027825836 Noise
0.8724312396534671 0.3330214815331093 0.6778789819300944 0.4725245155469632 0.29968078949435073 Noise
0.6389409720855396 0.09457791300356244 0.7922442887537733 0.0021734945744974477 0.5335293501981572 Noise
0.8181324264137835 0.24452485920353884 0.30081906950278625 0.5117937967579178 0.9646022807774521 Noise
0.09001821637556495 0.9088881008264011 0.2604644278048315 0.5256292001192957 0.7384491370761098 Noise
0.23931423748866487 0.9966340651573156 0.2592479695721004 0.35817069605192975 0.8938155221320107 Noise
0.125737912228165 0.6875495544362132 0.5162658614404921 0.06895991313787109 0.3756440657152962 Noise
0.44925046094051824 0.09213456496551231 0.10041299544556537 0.16490630659906647 0.42364202118643823 Noise
0.20022745526002728 0.8003351572130357 0.09314920521829928 0.506553515424453 0.9206040191927385 Noise
0.9588917931573463 0.722260135812655 0.662135648051677 0.8458384522825539 0.978925415773625 Noise
########################################################
## Cluster: Cluster1
########################################################
## Size: 100
## Clipping: [0.00, 0.00, 0.00, 0.00, 0.00] - [1.00, 1.00, 1.00, 1.00, 1.00]
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.23, stddev=0.025)
##   Normal Distribution (mean=0.12, stddev=0.025)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
##   Uniform Distribution (min=0.0, max=1.0)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 0.9915014164305948
########################################################
0.24329150912470385 0.09789759342124284 3.357379056875276E-4 0.6489205662968892 0.017680114661217106 Cluster1
0.2364888769554342 0.133026519530297 0.12875538570213585 7.025668873117397E-4 0.5417916485969336 Cluster1
0.2418300364708207 0.10429138601996317 0.646355955963797 0.586896377579666 0.2606957898600204 Cluster1
0.18431158361683475 0.13066503398345042 0.9983195527501824 0.1436587627057494 0.08038357443160227 Cluster1
0.2380548382502944 0.15503805733058165 0.4499678424826432 0.5692104190038296 0.4657767508228634 Cluster1
0.19326964842356814 0.12922943288178274 0.4208480711214079 0.5533549378714017 0.2182889134678283 Cluster1
0.2488385017574935 0.09908238423661092 0.21985681204154128 0.313668102021295 0.9950668123140594 Cluster1
0.23919907022942052 0.1690643547162944 0.015296189244906278 0.9040129398708906 0.6533431957060217 Cluster1
0.24838724490331718 0.12111738707383023 0.02315522803547898 0.642718840537977 0.26084076843506143 Cluster1
0.2552552833720394 0.13277557385386138 0.8837448118336213 0.6081988734412371 0.9658817812029885 Cluster1
0.24832219372157804 0.09362829475091261 0.7090639154994296 0.783008882275722 0.249845606952106 Cluster1
0.20884748862824087 0.11329035732215571 0.7715843080364562 0.20131413326471892 0.9316270147787972 Cluster1
0.26509607499130844 0.10107954718470313 0.2421659602765317 0.03182729897727099 0.4198673286530752 Cluster1
0.21577289916377168 0.09947016650589695 0.9020059196112282 0.2153389302155606 0.4093834737339421 Cluster1
0.17083430330852828 0.15483671490075396 0.6592440380077813 0.7505925469390292 0.8046823904618945 Cluster1
0.24883603589039102 0.13920465693097134 0.7900150544619969 0.8339630604651974 0.6672527791591836 Cluster1
0.24815668691541454 0.10885454439784024 0.5453544602724042 0.7238842028586109 0.6162540528695606 Cluster1
0.2411176927488331 0.12840974343580147 0.7206396988025878 0.4444996946630362 0.4607582974489087 Cluster1
0.22708161017869738 0.17893422605774076 0.18416359796717563 0.9137851496226419 0.031109597925213173 Cluster1
0.25787493414658946 0.09226967367469417 0.4789658512360194 0.9112863265126925 0.04642234384710198 Cluster1
0.23090026922141207 0.10233237894162708 0.9203975016596622 0.9467836090914594 0.8016341342407319 Cluster1
0.23282961306349328 0.11199694140913177 0.20643899470252647 0.8392665421531363 0.19187548240239194 Cluster1
0.24739671250095552 0.14167881265597845 0.6156138510657903 0.9006358404247435 0.9685187848793344 Cluster1
0.24543423796619712 0.08995377026423887 0.3045061148834779 0.45187209554426633 0.8560378687009434 Cluster1
0.2501115907735409 0.1014513607761875 0.3599111705894613 0.17098179922430679 0.15940594753869664 Cluster1
0.22744422976506348 0.11007990317873124 0.25473509343705203 0.7290733456854009 0.6784626661226885 Cluster1
0.25528932122161346 0.10182439601905191 0.18980992658709195 0.15483064171495697 0.648109456646683 Cluster1
0.25980462674963906 0.08915359426639285 0.23126631816527 0.7225415615892657 0.4943583029599039 Cluster1
0.23663853776384738 0.09101755310870793 0.4651629973275586 0.906112618783634 0.6915034330636596 Cluster1
0.17273621255033456 0.10199639343299088 0.8696753198726369 0.14640446340105207 0.4305245234680358 Cluster1
0.23984271847587907 0.15294513611375346 0.6749909883286941 0.7162729609829744 0.34574785860584334 Cluster1
0.19079919275261553 0.11599644962841824 0.4645318757153425 0.42333362583099277 0.5274865331900476 Cluster1
0.2088615532942507 0.12273028336018162 0.8136324283306093 0.1224319718959005 0.4440527538046314 Cluster1
0.23706053716899717 0.11467060956542584 0.9002330397289479 0.9140604996919715 0.4551550401905319 Cluster1
0.20913415136155122 0.09774717545945721 0.5252131996360581 0.22215099848042763 0.16440151492775734 Cluster1
0.25898078947757813 0.10772177479261393 0.4957894187546925 0.4693874765176794 0.5646668907739187 Cluster1
0.20177456078126887 0.08529996573880236 0.027461594753761975 0.40564278442051827 0.3629129566488828 Cluster1
0.2742528150348601 0.08355298236030198 0.6495093831842391 0.19097094258607894 0.9595867853235369 Cluster1
0.22919726633232704 0.11943632481025658 0.35724076663787474 0.9347966999867281 0.8477909435151222 Cluster1
0.2513648134023515 0.11557184803515236 0.20492997998917306 0.17236626776942843 0.3279119515607698 Cluster1
0.27490524746264605 0.1341035401551467 0.832378348427482 0.8882214707614008 0.03669917931942024 Cluster1
0.20482233047653053 0.14051264777287684 0.09148844609351081 0.3949187604659813 0.1954840673645154 Cluster1
0.2132590399423896 0.10860499001447764 0.29060477632233783 0.24033624746289728 0.009127435367142223 Cluster1
0.2400387140104986 0.15573389162615212 0.3045399266180264 0.08207215236954102 0.9252666091302287 Cluster1
0.14847004462496188 0.11805183333160016 0.7804611285887827 0.5911878167699502 0.13273876375546467 Cluster1
0.27375481024778725 0.15225839211812076 0.22725883244480072 0.9566754041039545 0.9699010433356302 Cluster1
0.21727429340962523 0.13483616863541714 0.965313361400132 0.8560783471283527 0.022281237747466265 Cluster1
0.2579701493109044 0.0626405970954651 0.7251870369469711 0.6131613873705172 0.5020560258778985 Cluster1
0.2004843587110603 0.09523016839132112 0.7251555329642198 0.05733009283723167 0.16051276348874666 Cluster1
0.23856782399114282 0.08217039357597346 0.19181584678867702 0.8024273789129551 0.903990390145643 Cluster1
0.26436639131780815 0.11575699694161838 0.857361193460688 0.9347803830406236 0.6674524821156943 Cluster1
0.2494323491800315 0.12228451683724492 0.6353358697099688 0.8523757307023468 0.6407536635161328 Cluster1
0.23711181219872438 0.13935330811051463 0.5832412334470184 0.060217731821811116 0.3074858747608893 Cluster1
0.25483900671632287 0.1152924941782919 0.08291054729942471 0.8100082828715235 0.6074612710106165 Cluster1
0.25843704470476825 0.10785202330740717 0.8490995670979367 0.3603793084020407 0.24939201284520363 Cluster1
0.208344165957392 0.10260406451752545 0.665503048020348 0.6184639846294512 0.10764440826003052 Cluster1
0.2502476222355788 0.12147366864172748 0.39598617247214984 0.7329040176921976 0.4838302059413314 Cluster1
0.2948062240630145 0.1120459054284217 0.1250134540031791 0.7393328732743303 0.5549502397672181 Cluster1
0.17634105005653208 0.10324336331302075 0.8796934451984856 0.7924681202065508 0.31344768132056167 Cluster1
0.2929425991619447 0.16552605257816166 0.5634893762028719 0.9299759288103826 0.8032469088211566 Cluster1
0.23016465368183875 0.11482617331631416 0.210515408974274 0.6760420800684281 0.385399606613539 Cluster1
0.23931695441435977 0.17612302223556597 0.7043117043174629 0.2985629412373473 0.5998825319058134 Cluster1
0.21785466243581098 0.11553938989215763 0.9003049002457614 0.43574543380474695 0.2731866834418619 Cluster1
0.2547617529373197 0.1250988983570037 0.9460029004872459 0.5253680847201962 0.06349823502826046 Cluster1
0.2609071471932633 0.06447449294786414 0.8424595308228859 0.477206782447254 0.338412489976311 Cluster1
0.1870310236879197 0.1665921431812801 0.014760811440345578 0.07491715093919304 0.7420649659446228 Cluster1
0.20679254175512954 0.12488014244760098 0.28930731240244634 0.0858595886809903 0.23307199301729964 Cluster1
0.18796292853032504 0.1564270050736296 0.03171275928695472 0.9753688057583548 0.7799932139643709 Cluster1
0.24766709659558678 0.11111614656708775 0.15223817433122966 0.6015366722892063 0.9246534814566605 Cluster1
0.22659554541435556 0.12874755082276837 0.540562989678156 0.03267020983817137 0.9771660929132456 Cluster1
0.18386046402074113 0.11949035413659378 0.34474794071528814 0.7345151800165052 0.040647243115846554 Cluster1
0.2447623216713991 0.13031517633059891 0.241751059887933 0.22930819941543812 0.16010956389502973 Cluster1
0.2014905215170689 0.1233499545909857 0.06987161744170856 0.7983793652700942 0.9026046983083653 Cluster1
0.22306616749081154 0.1218829003253146 0.3670462447406099 0.16076909273667617 0.7994032570337144 Cluster1
0.23412530689275068 0.08826066042794578 0.4644412429884065 0.9044045713174969 0.1349108732835156 Cluster1
0.26840612293530736 0.13358053821741078 0.3359059216843595 0.1451258527703322 0.3316393415501715 Cluster1
0.21238419556923438 0.12666594170328552 0.23700397449413346 0.009444870289795682 0.7377700476905026 Cluster1
0.20801595901156655 0.17227566933582103 0.3597693892511493 0.6386274390184373 0.20317006089501488 Cluster1
0.25207991691992787 0.13574655217701134 0.14848907929848099 0.9284725433313198 0.0710370671052154 Cluster1
0.22554610300600586 0.14208262489997586 0.316225730117767 0.6670274871323402 0.4115861726286737 Cluster1
0.23533491674606477 0.13088539093941684 0.7998595844452796 0.26104082020653596 0.13455685428934383 Cluster1
0.22688713728596652 0.12149373976756246 0.5807802184040579 0.581041234869111 0.8350019446579968 Cluster1
0.19399784546556784 0.11881486839332621 0.01468775176012771 0.5882172686392453 0.6963274899835982 Cluster1
0.2267133014454145 0.16517716542128 0.6744813134042842 0.8352688876032195 0.10507645733612236 Cluster1
0.2517251560552768 0.08817229730848854 0.5831436402319388 0.17628506611435402 0.32243080695298876 Cluster1
0.22730699062023413 0.09965123112121235 0.9213052114882434 0.021802908074035066 0.28419187817740477 Cluster1
0.24900399805218543 0.1083678210108081 0.6041963944457713 0.8821765064978058 0.8282544439333 Cluster1
0.23243921412321472 0.13792992036299753 0.685908709136021 0.7393044656250095 0.3778724691392681 Cluster1
0.22587363617576278 0.12147504859206532 0.6024370771086492 0.5527601350555926 0.49066212551042776 Cluster1
0.2252984186826231 0.14156981265822632 0.8217511000298253 0.30047226349932166 0.3685316631190356 Cluster1
0.23009198389916286 0.11662483607088923 0.8730049826006276 0.20844297739985862 0.9426826356419562 Cluster1
0.23211041869040866 0.08499022232950507 0.3588827992010031 0.858543759422119 0.25476374564962667 Cluster1
0.26250717136307655 0.13999931009054878 0.6314249375012922 0.9168951723120505 0.6888316826431523 Cluster1
0.1910563305241074 0.10443868926015068 0.1227496446401577 0.4278969946497432 0.6710689565314191 Cluster1
0.262722638413499 0.14279915320048064 0.9141542821559615 0.9139979272901736 0.8188331272144017 Cluster1
0.22000770810232073 0.10605541051244453 0.33864729116464853 0.9742191962967028 0.3361523874881537 Cluster1
0.2502010497824534 0.1301150225546542 0.33033639726277253 0.08843125431911325 0.7143684323909306 Cluster1
0.24312225619241765 0.14232436483679264 0.5450794340830943 0.32345712851550956 0.5144339058507866 Cluster1
0.25419872403180005 0.10657378406109211 0.6363242749221275 0.9888480300844394 0.30727993605044956 Cluster1
0.21698623956289176 0.09692713505482782 0.5329545873056204 0.9813742618504145 0.19643725298760928 Cluster1
########################################################
## Cluster: Cluster2
########################################################
## Size: 100
## Clipping: [0.00, 0.00, 0.00, 0.00, 0.00] - [1.00, 1.00, 1.00, 1.00, 1.00]
## Density correction factor: 1.0
## Generators:
##   Uniform Distribution (min=0.0, max=1.0)
##   Normal Distribution (mean=0.83, stddev=0.025)
##   Uniform Distribution (min=0.0, max=1.0)
##   Normal Distribution (mean=0.18, stddev=0.025)
##   Normal Distribution (mean=0.42, stddev=0.025)
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 0.9915014164305948
########################################################
0.04527673845221747 0.8643147608900205 0.7954646901987689 0.16992536739263983 0.416779141308993 Cluster2
0.28867529404583236 0.807035036945008 0.09696349776573976 0.13509330069509967 0.4789587329528594 Cluster2
0.4736908511926281 0.8211371688962141 0.21518772167991052 0.18251027375921006 0.43273346546351515 Cluster2
0.40648041850947725 0.8606751492299933 0.19768748874259467 0.18078046104610754 0.4551653158209169 Cluster2
0.5970132312155692 0.8486795263739836 0.49688960384689085 0.18767783413155523 0.41387442711631045 Cluster2
0.3273738417019756 0.8077708569442591 0.6312762803297997 0.18615022019711394 0.4074281380397456 Cluster2
0.22144868603813694 0.8365071936122485 0.21827339200459694 0.1870353376378334 0.4471047269570342 Cluster2
0.40453626716212276 0.8432891309614541 0.6863557047977273 0.21405451704815134 0.42204765896251806 Cluster2
0.9598146271097628 0.8573925227925747 0.5926250761455142 0.21091999382287094 0.3799684707017109 Cluster2
0.9989503075928386 0.8430704581607893 0.9037157682046381 0.1735726661710089 0.44623034590349847 Cluster2
0.5932484771322634 0.8307498605967181 0.027585342860114048 0.23742167144044588 0.3990495294515243 Cluster2
